Year,Citations Per Year,APT,Rank,ga_gender
2020,1,0.5,0,female
2020,5.5,0.05,242,male
2020,2.5,0.75,562,male
2020,17,0.75,1435,male
2020,4.5,0.25,916,male
2020,9,0.95,7120,female
2020,3,0.5,881,male
2020,0,0.05,3022,male
2020,5.5,0.5,198,unknown
2020,1,0.25,9832,male
2020,10,0.75,242,female
2020,2.5,0.05,1778,male
2020,4.5,0.75,0,male
2020,7.5,0.25,0,male
2020,0.5,0.05,786,male
2020,0.5,0.25,3722,female
2020,2,0.05,1778,female
2020,8.5,0.95,1955,female
2020,0,0.05,4037,female
2020,0,0.05,3166,female
2020,2,0.05,788,female
2020,1,0.25,2365,male
2020,1.5,0.05,4434,male
2020,3.5,0.5,2216,male
2020,2.5,0.05,786,female
2020,10.5,0.5,1245,male
2020,0.5,0.25,1849,male
2020,1,0.25,1320,male
2020,5.5,0.25,198,female
2020,1.5,0.05,779,female
2020,4,0.75,2744,male
2020,7.5,0.5,241,female
2020,1.5,0.5,2588,female
2020,5,0.5,446,female
2020,1.5,0.5,2138,male
2020,3.5,0.25,443,
2020,0,0.05,8478,female
2020,2,0.75,779,female
2020,14.5,0.5,134,male
2020,12,0.25,211,male
2020,0.5,0.05,3130,male
2020,0.5,0.25,6863,female
2020,3.5,0.05,2343,male
2020,15.5,0.95,351,female
2020,0.5,0.05,395,male
2020,18.5,0.25,287,male
2020,3.5,0.25,219,male
2020,10.5,0.25,173,unknown
2020,1,0.05,3130,female
2020,1.5,0.05,3130,female
2020,4,0.05,2216,male
2020,1,0.05,134,female
2020,0,0.05,0,male
2020,1,0.5,3130,male
2020,20,0.95,134,female
2020,1.5,0.25,3130,female
2020,6.5,0.75,0,male
2020,2,0.05,0,male
2020,5.5,0.5,5789,female
2020,0.5,0.25,0,female
2020,2.5,0.5,562,male
2020,6,0.25,379,male
2020,1.5,0.05,2191,male
2020,1,0.05,0,male
2020,0.5,0.25,2343,male
2020,2,0.75,3196,male
2020,5.5,0.75,807,female
2020,7,0.05,18,male
2020,0,0.05,2497,female
2020,5.5,0.5,916,female
2020,6.5,0.95,562,male
2020,0.5,0.05,5263,female
2020,1,0.25,916,male
2020,3.5,0.5,479,female
2020,1.5,0.05,3130,male
2020,0,0.05,6114,female
2020,0,0.05,6546,female
2020,3.5,0.5,673,female
2020,0,0.05,4434,female
2020,1,0.05,12439,male
2020,3,0.05,306,female
2020,0.5,0.25,790,male
2020,1.5,0.5,10757,male
2020,0,0.05,0,male
2020,0,0.05,2807,female
2020,2.5,0.75,0,female
2020,0,0.05,4434,female
2020,0.5,0.25,0,male
2020,0,0.05,7671,female
2020,0,0.05,0,male
2020,0,0.05,0,male
2020,3,0.25,1470,female
2020,1.5,0.25,6112,
2020,9,0.25,1625,female
2020,6,0.75,0,unknown
2020,9,0.75,698,female
2020,1,0.25,2736,female
2020,43.5,0.5,730,male
2020,5.5,0.05,5474,female
2020,4.5,0.75,2377,male
2020,2,0.75,7009,female
2020,5.5,0.05,549,female
2020,3,0.25,1153,female
2020,8.5,0.05,2377,female
2020,1,0.05,716,female
2020,1.5,0.05,6227,male
2020,2,0.05,0,male
2020,1,0.5,227,female
2020,3.5,0.75,1814,female
2020,1.5,0.5,6372,female
2020,1,0.05,1401,male
2020,6,0.95,3988,female
2020,10,0.95,265,female
2020,1.5,0.5,9157,female
2020,3.5,0.5,1122,female
2020,7.5,0.25,730,male
2020,0.5,0.05,3716,female
2020,3,0.75,3022,male
2020,8.5,0.75,2878,male
2020,5,0.5,1301,male
2020,1.5,0.5,6548,female
2020,8.5,0.75,197,male
2020,1,0.05,1051,male
2020,5,0.25,385,male
2020,0.5,0.05,411,male
2020,8,0.75,603,male
2020,0.5,0.05,14492,male
2020,2,0.5,1718,male
2020,11.5,0.95,227,male
2020,20.5,0.95,134,male
2020,6,0.75,277,male
2020,6,0.75,499,male
2020,1.5,0.05,2528,male
2020,1.5,0.5,3665,female
2020,19,0.95,351,male
2020,9,0.95,2138,male
2020,1,0.05,650,male
2020,7.5,0.25,299,female
2020,2,0.05,1499,male
2020,2,0.05,6372,female
2020,2.5,0.05,650,male
2020,0,0.05,0,female
2020,3.5,0.75,10881,male
2020,1,0.5,6146,male
2020,1.5,0.5,2588,male
2020,1.5,0.25,0,male
2020,3.5,0.25,1385,male
2020,1.5,0.5,1977,female
2020,1.5,0.5,0,male
2020,0.5,0.05,7302,
2020,3.5,0.05,411,male
2020,18,0.25,134,male
2020,4.5,0.5,1778,male
2020,3,0.5,2166,male
2020,2.5,0.25,1778,female
2020,1,0.25,5207,male
2020,1,0.05,0,unknown
2020,5.5,0.5,134,male
2020,4,0.75,643,female
2020,8.5,0.5,134,male
2020,3,0.25,2981,
2020,1.5,0.05,4434,female
2020,2.5,0.25,385,male
2020,2,0.05,3103,female
2020,3.5,0.75,2497,female
2020,5,0.95,858,female
2020,2,0.5,562,male
2020,3.5,0.25,1003,male
2020,0.5,0.05,11146,unknown
2020,0.5,0.05,6100,female
2020,0.5,0.05,882,female
2020,4,0.75,3096,male
2020,1.5,0.5,1109,female
2020,5.5,0.95,916,female
2020,0,0.05,8478,female
2020,1,0.05,1950,female
2020,8,0.5,197,female
2020,17.5,0.25,703,female
2020,3.5,0.05,946,male
2020,8,0.5,195,male
2020,8,0.25,379,male
2020,5.5,0.5,2283,female
2020,1,0.25,3642,male
2020,4,0.75,916,unknown
2020,3,0.5,4434,female
2020,13.5,0.95,3334,male
2020,5,0.05,1003,female
2020,3,0.05,574,female
2020,4,0.5,916,male
2020,1.5,0.5,0,female
2020,2.5,0.05,642,female
2020,4,0.75,916,female
2020,3,0.5,810,male
2020,9,0.75,242,male
2020,1.5,0.25,1000,female
2020,5.5,0.5,2744,female
2020,2.5,0.05,1072,female
2020,1.5,0.75,846,male
2020,2.5,0.25,3078,male
2020,4.5,0.05,242,female
2020,11,0.95,204,female
2020,2.5,0.05,1478,male
2020,3.5,0.75,6146,female
2020,8,0.05,1920,male
2020,4,0.75,203,male
2020,3.5,0.75,4037,male
2020,5,0.25,2261,male
2020,5.5,0.5,246,male
2020,11.5,0.5,38,male
2020,1.5,0.25,1814,male
2020,0.5,0.25,7556,female
2020,5,0.95,843,male
2020,0.5,0.25,1320,female
2020,5.5,0.05,379,male
2020,5.5,0.75,881,male
2020,7,0.25,1778,male
2020,5,0.75,2117,male
2020,68.5,0.95,14,male
2020,7.5,0.25,8850,female
2020,0.5,0.05,5482,female
2020,1.5,0.5,849,unknown
2020,1,0.5,4434,female
2020,4,0.5,299,male
2020,1,0.05,277,female
2020,2,0.75,1718,male
2020,1.5,0.75,3328,female
2020,6.5,0.05,1771,male
2020,10,0.05,754,male
2020,10.5,0.95,313,male
2020,4,0.25,479,unknown
2020,1.5,0.5,2434,male
2020,0.5,0.05,379,male
2020,1,0.25,738,female
2020,0.5,0.5,0,male
2020,8,0.5,2216,female
2020,0,0.05,11474,female
2020,5.5,0.05,195,male
2020,2.5,0.25,2037,unknown
2020,4,0.75,916,
2020,5.5,0.5,3130,male
2020,2.5,0.05,6372,male
2020,0.5,0.05,1122,female
2020,5,0.25,2216,male
2020,0.5,0.05,2153,female
2020,2,0.25,3130,unknown
2020,3,0.5,246,female
2020,1,0.5,2534,male
2020,0,0.05,5739,female
2020,14,0.95,178,male
2020,2,0.5,203,male
2020,4.5,0.75,792,female
2020,7,0.75,916,female
2020,2,0.25,3022,female
2020,1.5,0.05,2216,male
2020,2,0.05,6884,female
2020,3.5,0.25,1814,female
2020,2.5,0.75,2377,female
2020,4,0.75,6636,male
2020,2.5,0.75,875,male
2020,0.5,0.05,2807,female
2020,2.5,0.75,1122,male
2020,3,0.05,2198,female
2020,3,0.05,19704,female
2020,2,0.05,499,male
2020,2,0.5,0,male
2020,12,0.95,499,male
2020,5,0.75,916,male
2020,6,0.5,204,male
2020,5,0.25,85,male
2020,0.5,0.05,3435,male
2020,44,0.95,275,male
2020,5.5,0.05,916,male
2020,1,0.5,1965,female
2020,1.5,0.25,5078,male
2020,4,0.5,669,female
2020,2,0.05,2426,male
2020,12.5,0.95,134,male
2020,8,0.25,215,male
2020,2.5,0.75,916,female
2020,1,0.25,849,female
2020,5,0.5,916,female
2020,0,0.05,5672,unknown
2020,0,0.05,4080,
2020,1.5,0.25,1478,male
2020,10.5,0.25,2807,male
2020,1,0.5,4641,male
2020,3.5,0.05,299,female
2020,1,0.05,1055,female
2020,9.5,0.25,379,male
2020,1,0.05,1776,female
2020,5,0.5,0,female
2020,6,0.5,379,male
2020,2.5,0.25,4569,female
2020,2,0.25,3078,male
2020,0.5,0.25,3188,male
2020,2,0.05,2216,male
2020,2.5,0.25,2216,male
2020,4.5,0.95,1000,male
2020,0,0.05,3707,female
2020,224.5,0.95,0,male
2020,3,0.5,8478,female
2020,1,0.05,934,male
2020,10,0.95,0,male
2020,2,0.05,1441,unknown
2020,2.5,0.75,3022,male
2020,1.5,0.05,531,unknown
2020,7,0.25,287,male
2020,2.5,0.5,1320,female
2020,2,0.5,782,male
2020,24,0.95,203,female
2020,4,0.5,1385,female
2020,4.5,0.25,6386,male
2020,1,0.05,2157,male
2020,10,0.05,267,female
2020,3.5,0.05,173,male
2020,0.5,0.05,0,male
2020,1.5,0.5,4434,male
2020,4.5,0.05,287,female
2020,0.5,0.25,6548,male
2020,8,0.05,0,male
2020,2,0.5,545,male
2020,6.5,0.95,73,male
2020,0.5,0.05,3093,female
2020,4.5,0.95,204,male
2020,24,0.75,277,female
2020,1,0.25,2497,female
2020,0.5,0.05,3130,female
2020,1,0.05,8850,female
2020,2,0.25,7345,unknown
2020,0,0.05,1478,male
2020,1,0.05,2807,male
2020,22,0.75,134,male
2020,3,0.75,779,male
2020,1.5,0.05,173,male
2020,4,0.05,2260,male
2020,5,0.05,134,unknown
2020,2,0.5,1364,
2020,0,0.05,5613,male
2020,3,0.5,299,male
2020,1.5,0.25,299,female
2020,3.5,0.05,3130,male
2020,1.5,0.25,299,male
2020,4,0.25,2216,female
2020,2,0.5,2588,female
2020,0,0.05,10070,male
2020,40.5,0.95,134,male
2020,1,0.25,568,male
2020,2.5,0.5,0,female
2020,0.5,0.5,3030,male
2020,6.5,0.25,198,female
2020,0.5,0.25,779,male
2020,6,0.75,0,male
2020,3,0.5,916,female
2020,0,0.05,11735,female
2020,2.5,0.5,3119,female
2020,2.5,0.75,4514,male
2020,0,0.05,4729,male
2020,1.5,0.05,3287,male
2020,3,0.75,2684,male
2020,1,0.05,3130,male
2020,1.5,0.05,2133,male
2020,8.5,0.75,3906,unknown
2020,1.5,0.75,7832,female
2020,0.5,0.05,1651,female
2020,1.5,0.05,2807,male
2020,4.5,0.05,2216,unknown
2020,0.5,0.25,1478,male
2020,0,0.05,650,male
2020,2.5,0.25,2384,female
2020,3,0.5,861,male
2020,0,0.05,1583,male
2020,5,0.05,811,male
2020,0.5,0.05,2744,female
2020,1.5,0.25,5078,female
2020,1,0.05,754,male
2020,14.5,0.75,27,male
2020,1,0.5,305,female
2020,17,0.25,19,male
2020,7,0.75,73,male
2020,5,0.05,134,male
2020,1.5,0.05,219,male
2020,1,0.5,2497,female
2020,7,0.25,242,female
2020,16,0.5,306,unknown
2020,0.5,0.05,8188,male
2020,0,0.05,3130,
2020,0.5,0.25,1585,female
2020,1,0.05,4434,female
2020,17,0.5,7,male
2020,0.5,0.05,720,female
2020,1.5,0.5,0,male
2020,1,0.5,1520,female
2020,0,0.05,4314,male
2020,8,0.75,134,male
2020,1,0.05,14218,male
2020,1,0.05,302,male
2020,1,0.05,7483,female
2020,8.5,0.75,916,male
2020,0.5,0.05,2057,male
2020,7.5,0.75,3624,male
2020,2,0.05,376,male
2020,0,0.05,875,male
2020,0.5,0.05,832,male
2020,1.5,0.5,916,male
2020,1.5,0.05,198,female
2020,2,0.25,0,male
2020,1.5,0.25,3868,female
2020,0.5,0.25,4333,female
2020,0.5,0.05,2619,male
2020,0.5,0.05,4012,female
2020,1.5,0.5,0,male
2020,0.5,0.05,0,female
2020,6.5,0.05,302,male
2020,1,0.05,16380,male
2020,0,0.05,16380,female
2020,0.5,0.25,7569,female
2020,2,0.75,1866,male
2020,7.5,0.25,1625,female
2020,0,0.05,0,male
2020,3.5,0.75,6112,male
2020,1.5,0.25,5006,male
2020,14,0.95,2736,female
2020,2,0.25,2117,male
2020,3,0.75,4631,male
2020,17.5,0.25,549,female
2020,16,0.95,351,female
2020,1.5,0.5,861,male
2020,1.5,0.75,3642,male
2020,12,0.75,730,female
2020,10.5,0.75,495,female
2020,4.5,0.75,6828,female
2020,1.5,0.05,6419,female
2020,1,0.05,339,female
2020,1.5,0.5,6100,female
2020,0,0.05,9260,male
2020,0,0.05,3578,female
2020,5,0.5,3022,female
2020,5.5,0.95,2894,male
2020,2.5,0.05,730,male
2020,10,0.95,1881,female
2020,2.5,0.25,1136,male
2020,10,0.95,277,male
2020,1.5,0.5,2877,female
2020,0,0.05,4393,
2020,1,0.25,5825,female
2020,1.5,0.5,2305,unknown
2020,1.5,0.5,3188,male
2020,5,0.75,3096,female
2020,1.5,0.75,6821,male
2020,6.5,0.95,4330,unknown
2020,8,0.95,683,female
2020,6,0.5,134,male
2020,4.5,0.75,810,female
2020,2.5,0.5,2844,male
2020,5,0.75,4571,male
2020,2.5,0.75,1849,male
2020,15.5,0.25,18,unknown
2020,6.5,0.75,650,male
2020,2.5,0.5,643,male
2020,1.5,0.25,1000,female
2020,2,0.75,1042,male
2020,1,0.05,0,male
2020,1.5,0.5,4415,male
2020,9,0.05,299,male
2020,3.5,0.5,673,
2020,4,0.25,1920,male
2020,6.5,0.05,304,male
2020,2.5,0.75,4920,female
2020,3.5,0.75,1109,female
2020,1,0.5,1109,male
2020,3.5,0.05,2216,male
2020,9,0.5,379,male
2020,0,0.05,6227,male
2020,2,0.25,2588,female
2020,7.5,0.25,3965,male
2020,5,0.05,1778,male
2020,13.5,0.5,1003,male
2020,3.5,0.5,0,male
2020,8,0.95,788,female
2020,1,0.05,246,male
2020,1.5,0.5,1849,male
2020,9.5,0.25,198,female
2020,1,0.5,788,male
2020,37,0.95,0,male
2020,1,0.5,5133,female
2020,6,0.75,1319,female
2020,5,0.5,1003,male
2020,3,0.75,545,male
2020,34.5,0.5,27,female
2020,3,0.5,916,male
2020,1.5,0.05,716,female
2020,14.5,0.25,6146,female
2020,5.5,0.75,810,female
2020,2,0.5,1923,female
2020,2,0.75,2878,male
2020,5.5,0.05,642,female
2020,6.5,0.75,8889,female
2020,2,0.5,916,female
2020,8,0.25,379,female
2020,0.5,0.05,6821,male
2020,2.5,0.5,2528,male
2020,13,0.25,267,female
2020,14.5,0.5,287,male
2020,1,0.5,3642,male
2020,2,0.05,1778,female
2020,2,0.75,1920,male
2020,5,0.75,545,female
2020,5.5,0.5,215,male
2020,1.5,0.25,134,
2020,1.5,0.05,574,female
2020,5.5,0.95,916,female
2020,2.5,0.25,3130,male
2020,6.5,0.05,299,female
2020,1.5,0.25,134,male
2020,14,0.75,299,unknown
2020,3.5,0.05,754,male
2020,5.5,0.95,204,male
2020,3,0.05,145,female
2020,1,0.5,738,unknown
2020,2,0.75,3659,male
2020,2.5,0.75,2204,female
2020,0.5,0.05,4976,male
2020,12,0.95,1450,male
2020,2.5,0.75,3868,male
2020,32,0.95,73,unknown
2020,1.5,0.25,6600,female
2020,2.5,0.05,2216,male
2020,4,0.75,2216,female
2020,2,0.75,1563,male
2020,5.5,0.05,332,female
2020,3,0.05,4434,female
2020,1.5,0.25,299,male
2020,5,0.05,1778,male
2020,4,0.05,423,female
2020,1.5,0.05,1319,male
2020,5.5,0.75,1625,male
2020,2,0.05,5425,female
2020,3.5,0.5,277,male
2020,4.5,0.75,2497,unknown
2020,2,0.05,811,male
2020,4,0.25,2448,female
2020,1,0.25,5944,female
2020,0.5,0.25,3624,female
2020,4,0.75,227,male
2020,2.5,0.5,3582,female
2020,12.5,0.25,916,male
2020,4,0.05,1917,male
2020,41,0.95,313,male
2020,2.5,0.75,810,male
2020,14.5,0.75,134,male
2020,0,0.05,12454,male
2020,132,0.95,2434,male
2020,3,0.25,2029,unknown
2020,2.5,0.5,545,female
2020,3.5,0.75,275,male
2020,3,0.05,243,female
2020,3.5,0.05,3672,female
2020,2,0.5,3130,female
2020,9,0.25,1920,female
2020,3,0.75,545,female
2020,32,0.95,27,male
2020,7,0.95,643,male
2020,0,0.05,4434,male
2020,1.5,0.5,738,male
2020,9,0.95,265,female
2020,1,0.25,3249,female
2020,7,0.25,1660,male
2020,1,0.5,5207,female
2020,0,0.05,0,female
2020,11.5,0.95,6146,male
2020,5,0.25,379,male
2020,3.5,0.05,4290,unknown
2020,4.5,0.05,0,female
2020,4,0.05,1003,male
2020,2,0.05,2709,unknown
2020,0,0.05,660,male
2020,1.5,0.5,5672,female
2020,14,0.05,574,unknown
2020,295.5,0.95,730,male
2020,31,0.75,299,male
2020,0,0.05,7030,
2020,7.5,0.75,1056,female
2020,2.5,0.75,3328,female
2020,1.5,0.25,3218,female
2020,13,0.5,72,
2020,5.5,0.75,1319,male
2020,4.5,0.5,895,male
2020,12,0.95,3041,female
2020,9,0.05,650,male
2020,1.5,0.05,6148,male
2020,4,0.5,916,female
2020,5,0.95,846,female
2020,5,0.75,531,male
2020,4,0.75,562,female
2020,10,0.95,227,female
2020,16,0.95,227,unknown
2020,0.5,0.05,3913,male
2020,3.5,0.05,0,female
2020,1,0.05,0,unknown
2020,2,0.05,1478,female
2020,2.5,0.5,788,male
2020,2,0.05,3130,female
2020,3,0.25,0,female
2020,14,0.75,1071,male
2020,3,0.75,7240,female
2020,14,0.95,0,female
2020,84,0.95,27,male
2020,1.5,0.25,275,male
2020,8.5,0.05,2426,male
2020,1,0.25,2723,female
2020,0.5,0.25,4567,female
2020,23,0.95,1478,unknown
2020,1,0.25,1406,female
2020,3,0.5,779,unknown
2020,5,0.05,299,unknown
2020,1.5,0.05,1160,male
2020,2.5,0.5,2497,male
2020,2.5,0.75,827,male
2020,10.5,0.75,0,male
2020,6.5,0.75,265,male
2020,5,0.5,197,female
2020,1,0.05,3972,female
2020,0,0.05,6998,female
2020,0,0.05,0,male
2020,3.5,0.75,788,male
2020,8,0.75,916,male
2020,1,0.5,916,female
2020,1,0.05,379,male
2020,1.5,0.25,650,male
2020,0.5,0.05,8478,male
2020,0.5,0.05,8478,female
2020,0.5,0.25,2433,female
2020,1,0.05,5983,female
2020,1.5,0.25,943,male
2020,22.5,0.75,1133,male
2020,3.5,0.05,2933,male
2020,4.5,0.95,0,male
2020,1,0.05,3022,male
2020,3.5,0.25,4290,male
2020,0.5,0.05,642,unknown
2020,0,0.05,7421,male
2020,0.5,0.05,4434,male
2020,2,0.75,855,male
2020,0.5,0.05,12651,male
2020,3.5,0.75,134,male
2020,4.5,0.75,6148,female
2020,1.5,0.5,916,male
2020,6.5,0.75,669,male
2020,2.5,0.75,916,male
2020,0.5,0.05,3078,male
2020,5,0.75,779,female
2020,8,0.75,73,male
2020,5,0.5,810,
2020,5.5,0.25,1920,male
2020,1,0.05,5403,female
2020,1.5,0.25,204,male
2020,4,0.5,738,male
2020,2.5,0.75,3130,female
2020,0,0.05,4437,female
2020,3,0.05,1003,male
2020,0,0.05,3461,male
2020,1,0.5,1839,female
2020,1,0.5,10070,female
2020,2,0.75,916,female
2020,4,0.25,0,female
2020,1.5,0.25,881,male
2020,3.5,0.5,881,male
2020,1,0.05,9260,male
2020,6,0.95,1122,female
2020,1.5,0.75,3119,female
2020,5.5,0.95,0,unknown
2020,34.5,0.95,242,male
2020,2,0.5,650,male
2020,2.5,0.25,1977,female
2020,4.5,0.05,1123,male
2020,2.5,0.5,2746,male
2020,3,0.25,10757,male
2020,1,0.05,3130,female
2020,7.5,0.5,720,male
2020,0.5,0.25,4434,female
2020,1.5,0.05,1391,unknown
2020,0,0.05,299,male
2020,105.5,0.95,1071,male
2020,0,0.05,2588,male
2020,3,0.75,650,female
2020,5,0.75,1056,male
2020,0.5,0.25,1247,female
2020,0,0.05,5302,female
2020,0,0.05,669,male
2020,0,0.05,299,male
2020,3.5,0.05,916,male
2020,0.5,0.25,0,female
2020,0,0.05,0,male
2020,8.5,0.5,411,unknown
2020,4,0.5,650,female
2020,6.5,0.75,916,male
2020,1.5,0.05,3130,unknown
2020,0.5,0.05,4108,male
2020,4,0.05,219,male
2020,16,0.75,49,female
2020,2,0.25,4989,female
2020,3.5,0.5,1141,female
2020,4,0.5,876,male
2020,2.5,0.25,1200,male
2020,2.5,0.25,134,unknown
2020,4.5,0.05,134,male
2020,4.5,0.75,846,unknown
2020,7,0.75,5078,female
2020,5.5,0.75,642,female
2020,6.5,0.05,1920,female
2020,0,0.05,2216,female
2020,0.5,0.25,2216,male
2020,3.5,0.25,2138,male
2020,1,0.5,779,male
2020,6,0.25,3072,male
2020,4.5,0.75,587,male
2020,1.5,0.05,0,male
2020,1,0.5,916,female
2020,4,0.5,219,female
2020,0.5,0.25,6244,female
2020,4,0.5,881,female
2020,2,0.05,977,male
2020,1,0.5,0,female
2020,1.5,0.5,7939,male
2020,2.5,0.25,642,male
2020,1.5,0.05,2216,unknown
2020,4,0.75,15958,male
2020,7,0.25,299,female
2020,16,0.95,313,male
2020,0,0.05,1886,male
2020,1.5,0.25,642,female
2020,3,0.5,2216,male
2020,1,0.05,1003,female
2020,28,0.75,219,unknown
2020,1.5,0.05,809,male
2020,4,0.25,771,male
2020,1,0.05,1776,male
2020,1,0.25,562,male
2020,1,0.5,916,male
2020,1,0.05,3717,unknown
2020,0.5,0.25,720,female
2020,1,0.05,4215,male
2020,0.5,0.25,0,female
2020,1.5,0.25,4434,male
2020,3.5,0.75,1069,male
2020,5.5,0.5,351,male
2020,5,0.75,242,female
2020,2,0.05,134,male
2020,2,0.25,1747,female
2020,1,0.5,2737,female
2020,1.5,0.75,855,male
2020,3,0.05,3130,male
2020,0,0.05,3886,male
2020,0.5,0.05,4434,male
2020,2.5,0.05,198,female
2020,1,0.05,4215,female
2020,0,0.05,0,female
2020,0,0.05,0,male
2020,0.5,0.5,0,female
2020,2.5,0.05,1153,male
2020,7.5,0.5,351,male
2020,0,0.05,7009,female
2020,2,0.5,1866,male
2020,12.5,0.95,782,female
2020,3.5,0.5,0,female
2020,17.5,0.95,351,female
2020,4.5,0.95,2377,female
2020,2.5,0.75,5825,female
2020,10,0.95,698,female
2020,4.5,0.75,1849,male
2020,0.5,0.25,2487,female
2020,4,0.75,518,male
2020,2.5,0.75,3623,female
2020,2,0.75,0,female
2020,1.5,0.25,3932,female
2020,5.5,0.95,2377,female
2020,1,0.5,7120,female
2020,1,0.25,7120,male
2020,4,0.25,1153,female
2020,0.5,0.25,6566,male
2020,10,0.75,876,female
2020,19.5,0.95,277,male
2020,0.5,0.25,7940,female
2020,0.5,0.5,2588,female
2020,0.5,0.25,1814,male
2020,3,0.5,2201,unknown
2020,2,0.25,861,male
2020,5,0.5,134,unknown
2020,1.5,0.25,3022,female
2020,0,0.05,4914,female
2020,7,0.95,1840,male
2020,10.5,0.95,181,female
2020,2,0.5,2588,male
2020,5.5,0.75,2767,female
2020,3.5,0.5,204,male
2020,2.5,0.25,1478,male
2020,1.5,0.75,4241,female
2020,1.5,0.5,2623,male
2020,2.5,0.25,683,female
2020,6.5,0.95,2138,male
2020,13,0.25,299,female
2020,3,0.75,0,female
2020,4,0.5,2216,male
2020,0.5,0.05,4991,male
2020,10,0.95,0,female
2020,27.5,0.75,299,female
2020,7,0.75,4255,male
2020,1.5,0.5,0,male
2020,4.5,0.25,1385,female
2020,6,0.25,1244,male
2020,0.5,0.25,1198,male
2020,6,0.5,3913,male
2020,2.5,0.25,351,male
2020,8.5,0.75,379,male
2020,4,0.05,400,male
2020,4,0.05,2216,male
2020,2,0.25,2448,female
2020,0.5,0.5,6409,female
2020,2,0.75,1271,female
2020,6,0.75,650,female
2020,4.5,0.75,1109,female
2020,1,0.5,3642,male
2020,2,0.5,418,male
2020,4,0.05,243,female
2020,2,0.25,1319,female
2020,12.5,0.95,73,female
2020,1,0.25,1649,female
2020,1.5,0.5,2588,female
2020,2,0.75,1849,male
2020,3,0.05,219,unknown
2020,12.5,0.25,2026,unknown
2020,1.5,0.5,6112,female
2020,2,0.5,788,female
2020,1,0.05,0,male
2020,0.5,0.05,0,male
2020,1,0.5,3249,male
2020,3,0.75,2138,male
2020,7.5,0.05,633,male
2020,3.5,0.05,0,female
2020,23.5,0.5,99,male
2020,2.5,0.05,0,male
2020,9,0.95,197,female
2020,3.5,0.25,7302,male
2020,2,0.25,1069,male
2020,6.5,0.5,1920,male
2020,6,0.75,571,male
2020,7,0.5,960,female
2020,32,0.75,134,male
2020,5.5,0.05,3218,male
2020,7.5,0.75,2365,unknown
2020,8.5,0.5,642,unknown
2020,12.5,0.75,173,female
2020,1,0.5,2153,unknown
2020,6.5,0.5,242,female
2020,1,0.05,3520,female
2020,2,0.75,916,male
2020,2,0.5,2878,male
2020,8,0.5,195,unknown
2020,2.5,0.05,4989,female
2020,11,0.75,385,female
2020,15,0.5,577,female
2020,1,0.05,1718,female
2020,2,0.5,7377,male
2020,1,0.05,2021,unknown
2020,0.5,0.05,2216,female
2020,4,0.75,545,male
2020,8.5,0.95,916,female
2020,12.5,0.95,916,male
2020,8,0.75,809,female
2020,14,0.95,916,female
2020,3,0.05,6600,male
2020,1.5,0.05,5042,male
2020,15,0.95,916,male
2020,8,0.75,173,female
2020,22,0.25,134,male
2020,6.5,0.05,299,male
2020,1,0.5,1413,unknown
2020,1,0.25,5277,male
2020,3,0.75,2138,male
2020,3.5,0.75,916,female
2020,9.5,0.75,197,male
2020,1.5,0.5,4914,male
2020,2,0.75,7791,male
2020,4,0.75,2008,male
2020,2.5,0.05,2807,female
2020,2.5,0.05,2133,female
2020,9.5,0.75,642,male
2020,15.5,0.95,73,female
2020,1.5,0.25,1920,female
2020,1.5,0.05,4989,male
2020,4,0.5,669,male
2020,2,0.75,5042,male
2020,6.5,0.95,810,female
2020,20,0.95,73,male
2020,0,0.05,3896,male
2020,2,0.05,1244,male
2020,0,0.05,7554,female
2020,0.5,0.05,377,male
2020,3.5,0.75,916,male
2020,2.5,0.5,916,unknown
2020,18.5,0.95,642,male
2020,3,0.75,275,male
2020,2.5,0.75,0,male
2020,8.5,0.75,351,male
2020,1,0.25,2744,
2020,1,0.25,2886,
2020,5,0.75,12009,male
2020,6,0.05,299,unknown
2020,15.5,0.75,266,female
2020,15,0.5,173,male
2020,10,0.05,242,male
2020,12.5,0.75,197,female
2020,3,0.05,6214,female
2020,0.5,0.05,2737,female
2020,10,0.75,242,male
2020,2,0.25,779,female
2020,0,0.05,0,male
2020,3,0.5,1792,female
2020,6.5,0.25,299,female
2020,3,0.75,1977,male
2020,1.5,0.5,2588,male
2020,7.5,0.95,1338,unknown
2020,0,0.05,12313,male
2020,0.5,0.25,2497,male
2020,34,0.95,881,male
2020,16.5,0.75,195,female
2020,4,0.75,1141,female
2020,401.5,0.75,32,male
2020,0.5,0.25,0,male
2020,5,0.75,2825,male
2020,1,0.05,8478,
2020,12.5,0.05,299,female
2020,5,0.75,246,male
2020,1,0.05,1625,female
2020,4.5,0.5,1920,male
2020,1.5,0.05,8030,male
2020,8,0.5,134,male
2020,4.5,0.5,2279,male
2020,10.5,0.05,134,male
2020,4,0.75,4914,male
2020,4.5,0.75,385,female
2020,36,0.75,134,male
2020,0.5,0.05,817,male
2020,1,0.5,203,male
2020,3.5,0.25,1625,male
2020,1,0.05,720,female
2020,4,0.25,4434,male
2020,3.5,0.75,545,male
2020,2.5,0.05,4255,male
2020,3,0.25,4914,male
2020,3,0.5,1625,female
2020,0.5,0.25,7483,female
2020,3.5,0.25,0,female
2020,15,0.05,642,female
2020,6,0.75,2497,female
2020,1,0.05,23150,female
2020,0,0.05,4258,male
